"","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","workerIp","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","workerid"
"52","distribution_adults",2,"Beaver","training","3","c(6, 0, 0)","vehicles","mammals","fruits","horse","train","pineapple","train","train","item_m","vehicles",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"53","distribution_adults",2,"Beaver","training","4","c(6, 0, 0)","vehicles","mammals","fruits","truck","orange","monkey","truck","truck","item_l","vehicles",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"54","distribution_adults",2,"Beaver","training","5","c(6, 0, 0)","vehicles","mammals","fruits","bear","boat","banana","boat","boat","item_m","vehicles",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"55","distribution_adults",2,"Beaver","training","6","c(6, 0, 0)","vehicles","mammals","fruits","bus","cat","melon","bus","bus","item_l","vehicles",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"56","distribution_adults",2,"Beaver","test","choice","c(6, 0, 0)","vehicles","mammals","fruits","airplane","cherry","dog",NA,"cherry","item_m","fruits",NA,"47.210.8.68",0,0,1,"vehicles",0,"0081862a5c9a3ef78f9758b7e7604d4f"
"57","distribution_adults",3,"Dog","training","1","c(6, 0, 0)","mammals","fruits","instruments","cat","orange","piano","cat","cat","item_l","mammals",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"58","distribution_adults",3,"Dog","training","2","c(6, 0, 0)","mammals","fruits","instruments","dog","drum","pineapple","dog","dog","item_l","mammals",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"59","distribution_adults",3,"Dog","training","3","c(6, 0, 0)","mammals","fruits","instruments","cow","apple","trumpet","cow","cow","item_l","mammals",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"60","distribution_adults",3,"Dog","training","4","c(6, 0, 0)","mammals","fruits","instruments","cherry","xylophone","horse","horse","horse","item_r","mammals",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"61","distribution_adults",3,"Dog","training","5","c(6, 0, 0)","mammals","fruits","instruments","strawberry","violin","bear","bear","bear","item_r","mammals",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"62","distribution_adults",3,"Dog","training","6","c(6, 0, 0)","mammals","fruits","instruments","guitar","elephant","melon","elephant","elephant","item_m","mammals",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"63","distribution_adults",3,"Dog","test","choice","c(6, 0, 0)","mammals","fruits","instruments","banana","flute","monkey",NA,"flute","item_m","instruments",NA,"47.210.8.68",0,0,1,"mammals",0,"0081862a5c9a3ef78f9758b7e7604d4f"
"64","distribution_adults",4,"Frog","training","1","c(6, 0, 0)","fruits","instruments","clothes","cherry","skirt","violin","cherry","cherry","item_l","fruits",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"65","distribution_adults",4,"Frog","training","2","c(6, 0, 0)","fruits","instruments","clothes","pineapple","flute","shoe","pineapple","pineapple","item_l","fruits",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"66","distribution_adults",4,"Frog","training","3","c(6, 0, 0)","fruits","instruments","clothes","xylophone","sock","orange","orange","orange","item_r","fruits",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"67","distribution_adults",4,"Frog","training","4","c(6, 0, 0)","fruits","instruments","clothes","dress","piano","melon","melon","melon","item_r","fruits",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"68","distribution_adults",4,"Frog","training","5","c(6, 0, 0)","fruits","instruments","clothes","banana","drum","hat","banana","banana","item_l","fruits",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"69","distribution_adults",4,"Frog","training","6","c(6, 0, 0)","fruits","instruments","clothes","strawberry","jacket","guitar","strawberry","strawberry","item_l","fruits",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"70","distribution_adults",4,"Frog","test","choice","c(6, 0, 0)","fruits","instruments","clothes","apple","shirt","trumpet",NA,"shirt","item_m","clothes",NA,"47.210.8.68",0,0,1,"fruits",0,"0081862a5c9a3ef78f9758b7e7604d4f"
"71","distribution_adults",5,"Monkey","training","1","c(6, 0, 0)","instruments","clothes","furniture","shirt","table","drum","drum","drum","item_r","instruments",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"72","distribution_adults",5,"Monkey","training","2","c(6, 0, 0)","instruments","clothes","furniture","flute","closet","sock","flute","flute","item_l","instruments",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"73","distribution_adults",5,"Monkey","training","3","c(6, 0, 0)","instruments","clothes","furniture","dress","piano","lamp","piano","piano","item_m","instruments",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"74","distribution_adults",5,"Monkey","training","4","c(6, 0, 0)","instruments","clothes","furniture","stool","violin","jacket","violin","violin","item_m","instruments",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"75","distribution_adults",5,"Monkey","training","5","c(6, 0, 0)","instruments","clothes","furniture","shoe","drawer","guitar","guitar","guitar","item_r","instruments",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"76","distribution_adults",5,"Monkey","training","6","c(6, 0, 0)","instruments","clothes","furniture","xylophone","sofa","skirt","xylophone","xylophone","item_l","instruments",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"77","distribution_adults",5,"Monkey","test","choice","c(6, 0, 0)","instruments","clothes","furniture","trumpet","hat","chair",NA,"chair","item_r","furniture",NA,"47.210.8.68",0,0,1,"instruments",0,"0081862a5c9a3ef78f9758b7e7604d4f"
"78","distribution_adults",6,"Sheep","training","1","c(6, 0, 0)","clothes","furniture","vehicles","chair","bus","jacket","jacket","jacket","item_r","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"79","distribution_adults",6,"Sheep","training","2","c(6, 0, 0)","clothes","furniture","vehicles","sock","train","sofa","sock","sock","item_l","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"80","distribution_adults",6,"Sheep","training","3","c(6, 0, 0)","clothes","furniture","vehicles","closet","skirt","motorbike","skirt","skirt","item_m","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"81","distribution_adults",6,"Sheep","training","4","c(6, 0, 0)","clothes","furniture","vehicles","hat","bed","airplane","hat","hat","item_l","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"82","distribution_adults",6,"Sheep","training","5","c(6, 0, 0)","clothes","furniture","vehicles","stool","boat","shirt","shirt","shirt","item_r","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"83","distribution_adults",6,"Sheep","training","6","c(6, 0, 0)","clothes","furniture","vehicles","truck","dress","table","dress","dress","item_m","clothes",1,"47.210.8.68",NA,NA,NA,NA,NA,"0081862a5c9a3ef78f9758b7e7604d4f"
"84","distribution_adults",6,"Sheep","test","choice","c(6, 0, 0)","clothes","furniture","vehicles","car","shoe","drawer",NA,"shoe","item_m","clothes",NA,"47.210.8.68",1,0,0,"clothes",1,"0081862a5c9a3ef78f9758b7e7604d4f"
"85","distribution_adults",1,"Elephant","training","1","c(6, 0, 0)","furniture","vehicles","clothes","boat","bed","jacket","bed","bed","item_m","furniture",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"86","distribution_adults",1,"Elephant","training","2","c(6, 0, 0)","furniture","vehicles","clothes","car","sofa","hat","sofa","sofa","item_m","furniture",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"87","distribution_adults",1,"Elephant","training","3","c(6, 0, 0)","furniture","vehicles","clothes","chair","shirt","train","chair","chair","item_l","furniture",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"88","distribution_adults",1,"Elephant","training","4","c(6, 0, 0)","furniture","vehicles","clothes","motorbike","skirt","lamp","lamp","lamp","item_r","furniture",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"89","distribution_adults",1,"Elephant","training","5","c(6, 0, 0)","furniture","vehicles","clothes","dress","bus","table","table","table","item_r","furniture",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"90","distribution_adults",1,"Elephant","training","6","c(6, 0, 0)","furniture","vehicles","clothes","closet","airplane","sock","closet","closet","item_l","furniture",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"91","distribution_adults",1,"Elephant","test","choice","c(6, 0, 0)","furniture","vehicles","clothes","drawer","shoe","truck",NA,"drawer","item_l","furniture",NA,"180.4.187.171",1,0,0,"furniture",1,"7bf97367ffb385b7cf5b220f2f81e891"
"92","distribution_adults",2,"Bunny","training","1","c(6, 0, 0)","vehicles","clothes","fruits","bus","apple","skirt","bus","bus","item_l","vehicles",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"93","distribution_adults",2,"Bunny","training","2","c(6, 0, 0)","vehicles","clothes","fruits","strawberry","airplane","sock","airplane","airplane","item_m","vehicles",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"94","distribution_adults",2,"Bunny","training","3","c(6, 0, 0)","vehicles","clothes","fruits","cherry","shirt","boat","boat","boat","item_r","vehicles",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"95","distribution_adults",2,"Bunny","training","4","c(6, 0, 0)","vehicles","clothes","fruits","train","hat","banana","train","train","item_l","vehicles",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"96","distribution_adults",2,"Bunny","training","5","c(6, 0, 0)","vehicles","clothes","fruits","truck","orange","shoe","truck","truck","item_l","vehicles",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"97","distribution_adults",2,"Bunny","training","6","c(6, 0, 0)","vehicles","clothes","fruits","jacket","pineapple","motorbike","motorbike","motorbike","item_r","vehicles",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"98","distribution_adults",2,"Bunny","test","choice","c(6, 0, 0)","vehicles","clothes","fruits","car","melon","dress",NA,"car","item_l","vehicles",NA,"180.4.187.171",1,0,0,"vehicles",1,"7bf97367ffb385b7cf5b220f2f81e891"
"99","distribution_adults",3,"Dog","training","1","c(6, 0, 0)","clothes","fruits","mammals","banana","dog","hat","hat","hat","item_r","clothes",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"100","distribution_adults",3,"Dog","training","2","c(6, 0, 0)","clothes","fruits","mammals","cow","strawberry","shirt","shirt","shirt","item_r","clothes",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"101","distribution_adults",3,"Dog","training","3","c(6, 0, 0)","clothes","fruits","mammals","monkey","pineapple","dress","dress","dress","item_r","clothes",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"102","distribution_adults",3,"Dog","training","4","c(6, 0, 0)","clothes","fruits","mammals","cherry","shoe","bear","shoe","shoe","item_m","clothes",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"103","distribution_adults",3,"Dog","training","5","c(6, 0, 0)","clothes","fruits","mammals","orange","skirt","elephant","skirt","skirt","item_m","clothes",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"104","distribution_adults",3,"Dog","training","6","c(6, 0, 0)","clothes","fruits","mammals","cat","sock","melon","sock","sock","item_m","clothes",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"105","distribution_adults",3,"Dog","test","choice","c(6, 0, 0)","clothes","fruits","mammals","apple","horse","jacket",NA,"horse","item_m","mammals",NA,"180.4.187.171",0,0,1,"clothes",0,"7bf97367ffb385b7cf5b220f2f81e891"
"106","distribution_adults",4,"Bear","training","1","c(6, 0, 0)","fruits","mammals","instruments","dog","pineapple","guitar","pineapple","pineapple","item_m","fruits",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"107","distribution_adults",4,"Bear","training","2","c(6, 0, 0)","fruits","mammals","instruments","bear","trumpet","apple","apple","apple","item_r","fruits",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"108","distribution_adults",4,"Bear","training","3","c(6, 0, 0)","fruits","mammals","instruments","orange","drum","horse","orange","orange","item_l","fruits",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"109","distribution_adults",4,"Bear","training","4","c(6, 0, 0)","fruits","mammals","instruments","cow","banana","flute","banana","banana","item_m","fruits",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"110","distribution_adults",4,"Bear","training","5","c(6, 0, 0)","fruits","mammals","instruments","violin","cat","melon","melon","melon","item_r","fruits",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"111","distribution_adults",4,"Bear","training","6","c(6, 0, 0)","fruits","mammals","instruments","elephant","piano","cherry","cherry","cherry","item_r","fruits",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
"112","distribution_adults",4,"Bear","test","choice","c(6, 0, 0)","fruits","mammals","instruments","monkey","strawberry","xylophone",NA,"strawberry","item_m","fruits",NA,"180.4.187.171",1,0,0,"fruits",1,"7bf97367ffb385b7cf5b220f2f81e891"
"113","distribution_adults",5,"Beaver","training","1","c(6, 0, 0)","mammals","instruments","furniture","monkey","guitar","table","monkey","monkey","item_l","mammals",1,"180.4.187.171",NA,NA,NA,NA,NA,"7bf97367ffb385b7cf5b220f2f81e891"
